symbol	panels	version
MAF	RGDI	RGDI_v1
MAGEL2	RGDI	RGDI_v1
MAN1B1	RGDI	RGDI_v1
MAN2B1	RGDI	RGDI_v1
MANBA	RGDI	RGDI_v1
MAOA	RGDI	RGDI_v1
MAP2K1	RGDI	RGDI_v1
MAP2K2	RGDI	RGDI_v1
MAP3K20	MYOC,MMG	MYOC_v1,MMG_v1
MAPK8IP3	RGDI	RGDI_v1
MARS2	MITN	MITN_v1
MASP1	RGDI	RGDI_v1
MAST1	RGDI	RGDI_v1
MAT1A	RGDI	RGDI_v1
MATR3	MMG	MMG_v1
MBD5	RGDI	RGDI_v1
MBOAT7	RGDI	RGDI_v1
MBTPS2	RGDI	RGDI_v1
MCAT	MITN	MITN_v1
MCCC1	RGDI	RGDI_v1
MCCC2	RGDI	RGDI_v1
MCM3AP	RGDI	RGDI_v1
MCOLN1	RGDI	RGDI_v1
MCPH1	RGDI	RGDI_v1
MDH2	MITN,RGDI	MITN_v1,RGDI_v1
MECP2	RGDI	RGDI_v1
MECR	MITN	MITN_v1
MED12	RGDI	RGDI_v1
MED13L	RGDI	RGDI_v1
MED17	RGDI	RGDI_v1
MED23	RGDI	RGDI_v1
MED25	RGDI	RGDI_v1
MEF2C	RGDI	RGDI_v1
MEGF10	MYOC,MMG	MYOC_v1,MMG_v1
MEIS2	RGDI	RGDI_v1
METTL23	RGDI	RGDI_v1
MFF	MITN,RGDI	MITN_v1,RGDI_v1
MFN2	MITN	MITN_v1
MFSD8	RGDI	RGDI_v1
MGAT2	RGDI	RGDI_v1
MGME1	MITN	MITN_v1
MGP	RGDI	RGDI_v1
MICOS13	MITN	MITN_v1
MICU1	MITN,RGDI	MITN_v1,RGDI_v1
MID1	RGDI	RGDI_v1
MIPEP	MITN	MITN_v1
MKKS	RGDI	RGDI_v1
MKS1	RGDI	RGDI_v1
MLC1	RGDI	RGDI_v1
MLYCD	RGDI	RGDI_v1
MMAA	RGDI	RGDI_v1
MMAB	RGDI	RGDI_v1
MMACHC	RGDI	RGDI_v1
MMADHC	RGDI	RGDI_v1
MMUT	RGDI	RGDI_v1
MOCS1	RGDI	RGDI_v1
MOCS2	RGDI	RGDI_v1
MOGS	RGDI	RGDI_v1
MPC1	MITN	MITN_v1
MPDU1	RGDI	RGDI_v1
MPI	RGDI	RGDI_v1
MPLKIP	RGDI	RGDI_v1
MPV17	MITN	MITN_v1
MRPL3	MITN	MITN_v1
MRPL44	MITN	MITN_v1
MRPS2	MITN	MITN_v1
MRPS22	MITN,RGDI	MITN_v1,RGDI_v1
MRPS34	MITN,RGDI	MITN_v1,RGDI_v1
MSL3	RGDI	RGDI_v1
MSMO1	RGDI	RGDI_v1
MSTO1	MITN	MITN_v1
MTFMT	MITN,RGDI	MITN_v1,RGDI_v1
MTHFR	RGDI	RGDI_v1
MTM1	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
MTO1	MITN,RGDI	MITN_v1,RGDI_v1
MTOR	RGDI	RGDI_v1
MTPAP	MITN	MITN_v1
MTR	RGDI	RGDI_v1
MTRR	RGDI	RGDI_v1
MUSK	MYAC,MMG	MYAC_v1,MMG_v1
MVK	RGDI	RGDI_v1
MYBPC1	MYOC,MMG	MYOC_v1,MMG_v1
MYCN	RGDI	RGDI_v1
MYH14	MMG	MMG_v1
MYH2	MYOC,MMG	MYOC_v1,MMG_v1
MYH7	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
MYMK	MYOC,MMG	MYOC_v1,MMG_v1
MYO18B	MYOC,MMG	MYOC_v1,MMG_v1
MYO5A	RGDI	RGDI_v1
MYOT	DYSM,MMG	DYSM_v1,MMG_v1
MYPN	MYOC,MMG	MYOC_v1,MMG_v1
MYT1L	RGDI	RGDI_v1
NAA10	RGDI	RGDI_v1
NAA15	RGDI	RGDI_v1
NACC1	RGDI	RGDI_v1
NADK2	MITN	MITN_v1
NAGA	RGDI	RGDI_v1
NAGLU	RGDI	RGDI_v1
NALCN	RGDI	RGDI_v1
NANS	RGDI	RGDI_v1
NARS2	MITN	MITN_v1
NAXE	MITN	MITN_v1
NBEA	RGDI	RGDI_v1
NDE1	RGDI	RGDI_v1
NDP	RGDI	RGDI_v1
NDST1	RGDI	RGDI_v1
NDUFA1	MITN,RGDI	MITN_v1,RGDI_v1
NDUFA10	MITN	MITN_v1
NDUFA11	MITN	MITN_v1
NDUFA12	MITN	MITN_v1
NDUFA13	MITN	MITN_v1
NDUFA2	MITN	MITN_v1
NDUFA4	MITN	MITN_v1
NDUFA6	MITN	MITN_v1
NDUFA9	MITN	MITN_v1
NDUFAF1	MITN	MITN_v1
NDUFAF2	MITN	MITN_v1
NDUFAF3	MITN	MITN_v1
NDUFAF4	MITN	MITN_v1
NDUFAF5	MITN	MITN_v1
NDUFAF6	MITN	MITN_v1
NDUFAF8	MITN	MITN_v1
NDUFB11	MITN	MITN_v1
NDUFB3	MITN	MITN_v1
NDUFB8	MITN	MITN_v1
NDUFS1	MITN,RGDI	MITN_v1,RGDI_v1
NDUFS2	MITN	MITN_v1
NDUFS3	MITN	MITN_v1
NDUFS4	MITN,RGDI	MITN_v1,RGDI_v1
NDUFS6	MITN	MITN_v1
NDUFS7	MITN,RGDI	MITN_v1,RGDI_v1
NDUFS8	MITN,RGDI	MITN_v1,RGDI_v1
NDUFV1	MITN,RGDI	MITN_v1,RGDI_v1
NDUFV2	MITN	MITN_v1
NEB	MYOC,MMG	MYOC_v1,MMG_v1
NEU1	RGDI	RGDI_v1
NEXMIF	RGDI	RGDI_v1
NF1	RGDI	RGDI_v1
NFASC	RGDI	RGDI_v1
NFIA	RGDI	RGDI_v1
NFIX	RGDI	RGDI_v1
NFU1	MITN,RGDI	MITN_v1,RGDI_v1
NGLY1	RGDI	RGDI_v1
NHS	RGDI	RGDI_v1
NIPBL	RGDI	RGDI_v1
NKAP	RGDI	RGDI_v1
NKX2-1	RGDI	RGDI_v1
NLGN3	RGDI	RGDI_v1
NONO	RGDI	RGDI_v1
NPC1	RGDI	RGDI_v1
NPC2	RGDI	RGDI_v1
NPHP1	RGDI	RGDI_v1
NR2F1	RGDI	RGDI_v1
NRAS	RGDI	RGDI_v1
NRXN1	RGDI	RGDI_v1
NSD1	RGDI	RGDI_v1
NSD2	RGDI	RGDI_v1
NSDHL	RGDI	RGDI_v1
NSUN2	RGDI	RGDI_v1
NSUN3	MITN	MITN_v1
NT5C2	RGDI	RGDI_v1
NTNG2	RGDI	RGDI_v1
NTRK1	RGDI	RGDI_v1
NTRK2	RGDI	RGDI_v1
NUBPL	MITN,RGDI	MITN_v1,RGDI_v1
OCLN	RGDI	RGDI_v1
OCRL	RGDI	RGDI_v1
ODC1	RGDI	RGDI_v1
OFD1	RGDI	RGDI_v1
OGT	RGDI	RGDI_v1
OPA1	MITN	MITN_v1
OPA3	MITN,RGDI	MITN_v1,RGDI_v1
OPHN1	RGDI	RGDI_v1
ORAI1	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
OSGEP	RGDI	RGDI_v1
OTC	RGDI	RGDI_v1
OTUD6B	RGDI	RGDI_v1
OTX2	RGDI	RGDI_v1
P4HTM	RGDI	RGDI_v1
PABPN1	DYSM,MMG	DYSM_v1,MMG_v1
PACS1	RGDI	RGDI_v1
PACS2	RGDI	RGDI_v1
PAFAH1B1	RGDI	RGDI_v1
PAH	RGDI	RGDI_v1
PAK1	RGDI	RGDI_v1
PAK3	RGDI	RGDI_v1
PARN	RGDI	RGDI_v1
PARS2	MITN	MITN_v1
PAX6	RGDI	RGDI_v1
PAX7	MYOC,MMG	MYOC_v1,MMG_v1
PAX8	RGDI	RGDI_v1
PBX1	RGDI	RGDI_v1
PC	MITN,RGDI	MITN_v1,RGDI_v1
PCCA	RGDI	RGDI_v1
PCCB	RGDI	RGDI_v1
PCDH12	RGDI	RGDI_v1
PCDH19	RGDI	RGDI_v1
PCGF2	RGDI	RGDI_v1
PCNT	RGDI	RGDI_v1
PCYT2	RGDI	RGDI_v1
PDE4D	RGDI	RGDI_v1
PDGFRB	RGDI	RGDI_v1
PDHA1	MITN,RGDI	MITN_v1,RGDI_v1
PDHB	MITN	MITN_v1
PDHX	MITN,RGDI	MITN_v1,RGDI_v1
PDP1	MITN	MITN_v1
PDSS1	MITN,RGDI	MITN_v1,RGDI_v1
PDSS2	MITN,RGDI	MITN_v1,RGDI_v1
PEPD	RGDI	RGDI_v1
PET100	MITN	MITN_v1
PEX1	RGDI	RGDI_v1
PEX10	RGDI	RGDI_v1
PEX11B	RGDI	RGDI_v1
PEX12	RGDI	RGDI_v1
PEX13	RGDI	RGDI_v1
PEX14	RGDI	RGDI_v1
PEX16	RGDI	RGDI_v1
PEX19	RGDI	RGDI_v1
PEX2	RGDI	RGDI_v1
PEX26	RGDI	RGDI_v1
PEX3	RGDI	RGDI_v1
PEX5	RGDI	RGDI_v1
PEX6	RGDI	RGDI_v1
PEX7	RGDI	RGDI_v1
PFKM	DYSM,RHAB,MMG	DYSM_v1,RHAB_v1,MMG_v1
PGAM2	RHAB,MMG	RHAB_v1,MMG_v1
PGAP1	RGDI	RGDI_v1
PGAP2	RGDI	RGDI_v1
PGAP3	RGDI	RGDI_v1
PGK1	RHAB,RGDI,MMG	RGDI_v1,RHAB_v1,MMG_v1
PGM1	RHAB,MMG	RHAB_v1,MMG_v1
PGM3	RGDI	RGDI_v1
PHACTR1	RGDI	RGDI_v1
PHF21A	RGDI	RGDI_v1
PHF6	RGDI	RGDI_v1
PHF8	RGDI	RGDI_v1
PHGDH	RGDI	RGDI_v1
PHIP	RGDI	RGDI_v1
PHKA1	DYSM,RHAB,MMG	DYSM_v1,RHAB_v1,MMG_v1
PIGA	RGDI	RGDI_v1
PIGB	RGDI	RGDI_v1
PIGG	RGDI	RGDI_v1
PIGL	RGDI	RGDI_v1
PIGN	RGDI	RGDI_v1
PIGO	RGDI	RGDI_v1
PIGT	RGDI	RGDI_v1
PIGU	RGDI	RGDI_v1
PIGV	RGDI	RGDI_v1
PIGW	RGDI	RGDI_v1
PIK3CA	RGDI	RGDI_v1
PIK3R2	RGDI	RGDI_v1
PITRM1	MITN,RGDI	MITN_v1,RGDI_v1
PLA2G6	RGDI	RGDI_v1
PLAA	RGDI	RGDI_v1
PLCB1	RGDI	RGDI_v1
PLEC	DYSM,MYAC,MMG	DYSM_v1,MYAC_v1,MMG_v1
PLK4	RGDI	RGDI_v1
PLP1	RGDI	RGDI_v1
PLPBP	RGDI	RGDI_v1
PMM2	RGDI	RGDI_v1
PMPCA	MITN	MITN_v1
PMPCB	MITN,RGDI	MITN_v1,RGDI_v1
PNKP	RGDI	RGDI_v1
PNPLA2	MYOC,MMG	MYOC_v1,MMG_v1
PNPLA6	RGDI	RGDI_v1
PNPLA8	MITN	MITN_v1
PNPT1	MITN	MITN_v1
POGLUT1	DYSM,MMG	DYSM_v1,MMG_v1
POGZ	RGDI	RGDI_v1
POLA1	RGDI	RGDI_v1
POLG	MITN,RGDI	MITN_v1,RGDI_v1
POLG2	MITN	MITN_v1
POLR2A	RGDI	RGDI_v1
POLR3A	RGDI	RGDI_v1
POLR3B	RGDI	RGDI_v1
POMGNT1	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
POMGNT2	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
POMK	DYSM,MMG	DYSM_v1,MMG_v1
POMT1	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
POMT2	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
POPDC3	DYSM,MMG	DYSM_v1,MMG_v1
PORCN	RGDI	RGDI_v1
POU3F3	RGDI	RGDI_v1
PPA2	MITN	MITN_v1
PPM1D	RGDI	RGDI_v1
PPP1CB	RGDI	RGDI_v1
PPP1R15B	RGDI	RGDI_v1
PPP1R21	RGDI	RGDI_v1
PPP2CA	RGDI	RGDI_v1
PPP2R1A	RGDI	RGDI_v1
PPP2R5D	RGDI	RGDI_v1
PPP3CA	RGDI	RGDI_v1
PPT1	RGDI	RGDI_v1
PQBP1	RGDI	RGDI_v1
PRKD1	RGDI	RGDI_v1
PRMT7	RGDI	RGDI_v1
PRODH	RGDI	RGDI_v1
PRORP	MITN	MITN_v1
PRPS1	RGDI	RGDI_v1
PRR12	RGDI	RGDI_v1
PRSS12	RGDI	RGDI_v1
PRUNE1	RGDI	RGDI_v1
PSAP	RGDI	RGDI_v1
PSMD12	RGDI	RGDI_v1
PSPH	RGDI	RGDI_v1
PTCH1	RGDI	RGDI_v1
PTCHD1	RGDI	RGDI_v1
PTDSS1	RGDI	RGDI_v1
PTEN	RGDI	RGDI_v1
PTF1A	RGDI	RGDI_v1
PTPN11	RGDI	RGDI_v1
PTPN23	RGDI	RGDI_v1
PTS	RGDI	RGDI_v1
PUF60	RGDI	RGDI_v1
PURA	RGDI	RGDI_v1
PUS1	MITN,RGDI	MITN_v1,RGDI_v1
PUS3	RGDI	RGDI_v1
PUS7	RGDI	RGDI_v1
PYCR1	RGDI	RGDI_v1
PYCR2	RGDI	RGDI_v1
PYGM	DYSM,RHAB,MMG	DYSM_v1,RHAB_v1,MMG_v1
PYROXD1	MYOC,MMG	MYOC_v1,MMG_v1
QARS1	RGDI	RGDI_v1
QDPR	RGDI	RGDI_v1
QRICH1	RGDI	RGDI_v1
QRSL1	MITN	MITN_v1
RAB11B	RGDI	RGDI_v1
RAB18	RGDI	RGDI_v1
RAB23	RGDI	RGDI_v1
RAB39B	RGDI	RGDI_v1
RAB3GAP1	RGDI	RGDI_v1
RAB3GAP2	RGDI	RGDI_v1
RAC1	RGDI	RGDI_v1
RAC3	RGDI	RGDI_v1
RAD21	RGDI	RGDI_v1
RAF1	RGDI	RGDI_v1
RAI1	RGDI	RGDI_v1
RALA	RGDI	RGDI_v1
RAPSN	MYAC,MMG	MYAC_v1,MMG_v1
RARB	RGDI	RGDI_v1
RARS2	MITN,RGDI	MITN_v1,RGDI_v1
RBBP8	RGDI	RGDI_v1
RBCK1	MYOC,MMG	MYOC_v1,MMG_v1
RBM10	RGDI	RGDI_v1
RELN	RGDI	RGDI_v1
RERE	RGDI	RGDI_v1
RFT1	RGDI	RGDI_v1
RHOBTB2	RGDI	RGDI_v1
RIT1	RGDI	RGDI_v1
RLIM	RGDI	RGDI_v1
RMND1	MITN,RGDI	MITN_v1,RGDI_v1
RNASEH1	MITN	MITN_v1
RNASEH2A	RGDI	RGDI_v1
RNASEH2B	RGDI	RGDI_v1
RNASEH2C	RGDI	RGDI_v1
RNASET2	RGDI	RGDI_v1
RNF125	RGDI	RGDI_v1
ROGDI	RGDI	RGDI_v1
ROR2	RGDI	RGDI_v1
RORA	RGDI	RGDI_v1
RPGRIP1L	RGDI	RGDI_v1
RPIA	RGDI	RGDI_v1
RPL10	RGDI	RGDI_v1
RPS6KA3	RGDI	RGDI_v1
RRM2B	MITN,RGDI	MITN_v1,RGDI_v1
RTEL1	RGDI	RGDI_v1
RTN4IP1	MITN,RGDI	MITN_v1,RGDI_v1
RTTN	RGDI	RGDI_v1
RXYLT1	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
RYR1	DYSM,MYOC,RHAB,HYPM,MMG	DYSM_v1,HYPM_v1,RHAB_v1,MYOC_v1,MMG_v1
SACS	MITN	MITN_v1
SAMD9	RGDI	RGDI_v1
SAMHD1	RGDI	RGDI_v1
SARS2	MITN	MITN_v1
SATB2	RGDI	RGDI_v1
SC5D	RGDI	RGDI_v1
SCAPER	RGDI	RGDI_v1
SCN1A	RGDI	RGDI_v1
SCN2A	RGDI	RGDI_v1
SCN3A	RGDI	RGDI_v1
SCN4A	MYOC,MYAC,MMG	MYAC_v1,MYOC_v1,MMG_v1
SCN8A	RGDI	RGDI_v1
SCO1	MITN,RGDI	MITN_v1,RGDI_v1
SCO2	MITN,RGDI	MITN_v1,RGDI_v1
SDCCAG8	RGDI	RGDI_v1
SDHA	MITN,RGDI	MITN_v1,RGDI_v1
SDHAF1	MITN,RGDI	MITN_v1,RGDI_v1
SDHB	MITN	MITN_v1
SDHD	MITN	MITN_v1
SELENON	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
SEPSECS	RGDI	RGDI_v1
SERAC1	MITN,RGDI	MITN_v1,RGDI_v1
SET	RGDI	RGDI_v1
SETBP1	RGDI	RGDI_v1
SETD1B	RGDI	RGDI_v1
SETD2	RGDI	RGDI_v1
SETD5	RGDI	RGDI_v1
SFXN4	MITN	MITN_v1
SGCA	DYSM,MMG	DYSM_v1,MMG_v1
SGCB	DYSM,MMG	DYSM_v1,MMG_v1
SGCD	DYSM,MMG	DYSM_v1,MMG_v1
SGCG	DYSM,MMG	DYSM_v1,MMG_v1
SGPL1	RGDI	RGDI_v1
SGSH	RGDI	RGDI_v1
SHANK2	RGDI	RGDI_v1
SHANK3	RGDI	RGDI_v1
SHH	RGDI	RGDI_v1
SHOC2	RGDI	RGDI_v1
SIK1	RGDI	RGDI_v1
SIL1	RHAB,RGDI,MMG	RGDI_v1,RHAB_v1,MMG_v1
SIN3A	RGDI	RGDI_v1
SIX3	RGDI	RGDI_v1
SKI	RGDI	RGDI_v1
SLC12A5	RGDI	RGDI_v1
SLC12A6	RGDI	RGDI_v1
SLC13A5	RGDI	RGDI_v1
SLC16A2	RGDI	RGDI_v1
SLC17A5	RGDI	RGDI_v1
SLC18A3	MYAC,MMG	MYAC_v1,MMG_v1
SLC19A2	MITN	MITN_v1
SLC19A3	MITN,RGDI	MITN_v1,RGDI_v1
SLC1A2	RGDI	RGDI_v1
SLC1A4	RGDI	RGDI_v1
SLC25A1	MITN,MYAC,RGDI,MMG	MITN_v1,MYAC_v1,RGDI_v1,MMG_v1
SLC25A12	MITN,RGDI	MITN_v1,RGDI_v1
SLC25A15	RGDI	RGDI_v1
SLC25A19	MITN	MITN_v1
SLC25A22	RGDI	RGDI_v1
SLC25A26	MITN	MITN_v1
SLC25A3	MITN	MITN_v1
SLC25A32	MITN	MITN_v1
SLC25A38	MITN	MITN_v1
SLC25A4	MITN	MITN_v1
SLC25A42	MITN	MITN_v1
SLC25A46	MITN	MITN_v1
SLC2A1	RGDI	RGDI_v1
SLC33A1	RGDI	RGDI_v1
SLC35A1	RGDI	RGDI_v1
SLC35A2	RGDI	RGDI_v1
SLC35C1	RGDI	RGDI_v1
SLC39A14	RGDI	RGDI_v1
SLC39A8	RGDI	RGDI_v1
SLC46A1	RGDI	RGDI_v1
SLC4A4	RGDI	RGDI_v1
SLC5A7	MYAC,MMG	MYAC_v1,MMG_v1
SLC6A1	RGDI	RGDI_v1
SLC6A17	RGDI	RGDI_v1
SLC6A19	RGDI	RGDI_v1
SLC6A3	RGDI	RGDI_v1
SLC6A8	RGDI	RGDI_v1
SLC6A9	RGDI	RGDI_v1
SLC9A6	RGDI	RGDI_v1
SLX4	RGDI	RGDI_v1
SMAD4	RGDI	RGDI_v1
SMARCA2	RGDI	RGDI_v1
SMARCA4	RGDI	RGDI_v1
SMARCB1	RGDI	RGDI_v1
SMARCC2	RGDI	RGDI_v1
SMARCD1	RGDI	RGDI_v1
SMARCE1	RGDI	RGDI_v1
SMC1A	RGDI	RGDI_v1
SMC3	RGDI	RGDI_v1
SMOC1	RGDI	RGDI_v1
SMPD1	RGDI	RGDI_v1
SMPD4	RGDI	RGDI_v1
SMS	RGDI	RGDI_v1
SNAP25	RGDI	RGDI_v1
SNAP29	RGDI	RGDI_v1
SNRPB	RGDI	RGDI_v1
SNX14	RGDI	RGDI_v1
SON	RGDI	RGDI_v1
SOS1	RGDI	RGDI_v1
SOS2	RGDI	RGDI_v1
SOX10	RGDI	RGDI_v1
SOX11	RGDI	RGDI_v1
SOX2	RGDI	RGDI_v1
SOX3	RGDI	RGDI_v1
SOX4	RGDI	RGDI_v1
SOX5	RGDI	RGDI_v1
SOX9	RGDI	RGDI_v1
SPART	RGDI	RGDI_v1
SPATA5	RGDI	RGDI_v1
SPECC1L	RGDI	RGDI_v1
SPEG	MYOC,MMG	MYOC_v1,MMG_v1
SPG11	RGDI	RGDI_v1
SPG7	MITN	MITN_v1
SPR	RGDI	RGDI_v1
SPRED1	RGDI	RGDI_v1
SPTAN1	RGDI	RGDI_v1
SPTBN2	RGDI	RGDI_v1
SQOR	MITN	MITN_v1
SRCAP	RGDI	RGDI_v1
SRD5A3	RGDI	RGDI_v1
SSBP1	MITN	MITN_v1
SSR4	RGDI	RGDI_v1
ST3GAL3	RGDI	RGDI_v1
ST3GAL5	RGDI	RGDI_v1
STAC3	MYOC,HYPM,MMG	HYPM_v1,MYOC_v1,MMG_v1
STAG1	RGDI	RGDI_v1
STAG2	RGDI	RGDI_v1
STAMBP	RGDI	RGDI_v1
STIL	RGDI	RGDI_v1
STIM1	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
STRA6	RGDI	RGDI_v1
STRADA	RGDI	RGDI_v1
STX1B	RGDI	RGDI_v1
STXBP1	RGDI	RGDI_v1
SUCLA2	MITN	MITN_v1
SUCLG1	MITN,RGDI	MITN_v1,RGDI_v1
SUMF1	RGDI	RGDI_v1
SUOX	RGDI	RGDI_v1
SURF1	MITN,RGDI	MITN_v1,RGDI_v1
SVBP	RGDI	RGDI_v1
SYN1	RGDI	RGDI_v1
SYNE1	DYSM,MMG	DYSM_v1,MMG_v1
SYNE2	DYSM,MMG	DYSM_v1,MMG_v1
SYNGAP1	RGDI	RGDI_v1
SYNJ1	RGDI	RGDI_v1
SYP	RGDI	RGDI_v1
SYT1	RGDI	RGDI_v1
SYT2	MYAC,MMG	MYAC_v1,MMG_v1
SZT2	RGDI	RGDI_v1
TACO1	MITN	MITN_v1
TAF1	RGDI	RGDI_v1
TAF6	RGDI	RGDI_v1
TANGO2	RGDI	RGDI_v1
TAOK1	RGDI	RGDI_v1
TARS2	MITN	MITN_v1
TAT	RGDI	RGDI_v1
TAZ	MITN,RGDI	MITN_v1,RGDI_v1
TBC1D20	RGDI	RGDI_v1
TBC1D23	RGDI	RGDI_v1
TBC1D24	RGDI	RGDI_v1
TBCD	RGDI	RGDI_v1
TBCE	RGDI	RGDI_v1
TBCK	RGDI	RGDI_v1
TBL1XR1	RGDI	RGDI_v1
TBR1	RGDI	RGDI_v1
TCAP	DYSM,MMG	DYSM_v1,MMG_v1
TCF20	RGDI	RGDI_v1
TCF4	RGDI	RGDI_v1
TCN2	RGDI	RGDI_v1
TCTN2	RGDI	RGDI_v1
TDP2	RGDI	RGDI_v1
TECPR2	RGDI	RGDI_v1
TELO2	RGDI	RGDI_v1
TGIF1	RGDI	RGDI_v1
TH	RGDI	RGDI_v1
THOC2	RGDI	RGDI_v1
THOC6	RGDI	RGDI_v1
THRA	RGDI	RGDI_v1
TIA1	MMG	MMG_v1
TIMM50	MITN,RGDI	MITN_v1,RGDI_v1
TIMM8A	MITN	MITN_v1
TIMMDC1	MITN	MITN_v1
TK2	MITN	MITN_v1
TLK2	RGDI	RGDI_v1
TMCO1	RGDI	RGDI_v1
TMEM126B	MITN	MITN_v1
TMEM165	RGDI	RGDI_v1
TMEM216	RGDI	RGDI_v1
TMEM237	RGDI	RGDI_v1
TMEM240	RGDI	RGDI_v1
TMEM43	DYSM,MMG	DYSM_v1,MMG_v1
TMEM67	RGDI	RGDI_v1
TMEM70	MITN,RGDI	MITN_v1,RGDI_v1
TMEM94	RGDI	RGDI_v1
TMTC3	RGDI	RGDI_v1
TMX2	RGDI	RGDI_v1
TNNT1	MYOC,MMG	MYOC_v1,MMG_v1
TNPO3	DYSM,MMG	DYSM_v1,MMG_v1
TOE1	RGDI	RGDI_v1
TOMM70	MITN	MITN_v1
TOP3A	MITN	MITN_v1
TOR1AIP1	DYSM,MMG	DYSM_v1,MMG_v1
TPK1	MITN	MITN_v1
TPM2	MYOC,MMG	MYOC_v1,MMG_v1
TPM3	MYOC,MMG	MYOC_v1,MMG_v1
TPP1	RGDI	RGDI_v1
TRAF7	RGDI	RGDI_v1
TRAIP	RGDI	RGDI_v1
TRAPPC11	DYSM,MMG	DYSM_v1,MMG_v1
TRAPPC12	RGDI	RGDI_v1
TRAPPC6B	RGDI	RGDI_v1
TRAPPC9	RGDI	RGDI_v1
TREX1	RGDI	RGDI_v1
TRIM32	DYSM,RGDI,MMG	DYSM_v1,RGDI_v1,MMG_v1
TRIM8	RGDI	RGDI_v1
TRIO	RGDI	RGDI_v1
TRIP12	RGDI	RGDI_v1
TRIP4	MYOC,MMG	MYOC_v1,MMG_v1
TRIT1	MITN,RGDI	MITN_v1,RGDI_v1
TRMT1	RGDI	RGDI_v1
TRMT10A	RGDI	RGDI_v1
TRMT10C	MITN	MITN_v1
TRMT5	MITN	MITN_v1
TRMU	MITN	MITN_v1
TRNT1	MITN	MITN_v1
TRRAP	RGDI	RGDI_v1
TSC1	RGDI	RGDI_v1
TSC2	RGDI	RGDI_v1
TSEN2	RGDI	RGDI_v1
TSEN34	RGDI	RGDI_v1
TSEN54	RGDI	RGDI_v1
TSFM	MITN,RGDI	MITN_v1,RGDI_v1
TSHB	RGDI	RGDI_v1
TSPAN7	RGDI	RGDI_v1
TTC19	MITN,RGDI	MITN_v1,RGDI_v1
TTC37	RGDI	RGDI_v1
TTC8	RGDI	RGDI_v1
TTI2	RGDI	RGDI_v1
TTN	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
TUBA1A	RGDI	RGDI_v1
TUBB	RGDI	RGDI_v1
TUBB2A	RGDI	RGDI_v1
TUBB2B	RGDI	RGDI_v1
TUBB3	RGDI	RGDI_v1
TUBB4A	RGDI	RGDI_v1
TUBG1	RGDI	RGDI_v1
TUBGCP6	RGDI	RGDI_v1
TUFM	MITN	MITN_v1
TUSC3	RGDI	RGDI_v1
TWIST1	RGDI	RGDI_v1
TWNK	MITN	MITN_v1
TYMP	MITN	MITN_v1
UBA5	RGDI	RGDI_v1
UBE2A	RGDI	RGDI_v1
UBE3A	RGDI	RGDI_v1
UBE3B	RGDI	RGDI_v1
UBR1	RGDI	RGDI_v1
UBTF	RGDI	RGDI_v1
UFM1	RGDI	RGDI_v1
UMPS	RGDI	RGDI_v1
UNC80	RGDI	RGDI_v1
UPF3B	RGDI	RGDI_v1
UQCC2	MITN	MITN_v1
UQCRB	MITN	MITN_v1
UQCRC2	MITN	MITN_v1
UROC1	RGDI	RGDI_v1
USP9X	RGDI	RGDI_v1
VAMP1	MYAC,RGDI,MMG	MYAC_v1,RGDI_v1,MMG_v1
VAMP2	RGDI	RGDI_v1
VARS1	RGDI	RGDI_v1
VARS2	MITN	MITN_v1
VCP	DYSM,MMG	DYSM_v1,MMG_v1
VLDLR	RGDI	RGDI_v1
VMA21	DYSM,MYOC,MMG	DYSM_v1,MYOC_v1,MMG_v1
VPS13B	RGDI	RGDI_v1
VPS53	RGDI	RGDI_v1
VRK1	RGDI	RGDI_v1
WAC	RGDI	RGDI_v1
WARS2	MITN,RGDI	MITN_v1,RGDI_v1
WASF1	RGDI	RGDI_v1
WDPCP	RGDI	RGDI_v1
WDR26	RGDI	RGDI_v1
WDR37	RGDI	RGDI_v1
WDR45	RGDI	RGDI_v1
WDR45B	RGDI	RGDI_v1
WDR62	RGDI	RGDI_v1
WDR73	RGDI	RGDI_v1
WDR81	RGDI	RGDI_v1
WWOX	RGDI	RGDI_v1
XRCC4	RGDI	RGDI_v1
YARS2	MITN	MITN_v1
YWHAG	RGDI	RGDI_v1
YY1	RGDI	RGDI_v1
ZBTB18	RGDI	RGDI_v1
ZBTB20	RGDI	RGDI_v1
ZBTB24	RGDI	RGDI_v1
ZC4H2	RGDI	RGDI_v1
ZDHHC9	RGDI	RGDI_v1
ZEB2	RGDI	RGDI_v1
ZFYVE26	RGDI	RGDI_v1
